"","filename_median","cluster_median","date_median","tubename_median","X_median","FSC.A_median","SSC.A_median","FITC.A_median","PerCP.A_median","PE.A_median","PE.CF594.A_median","PE.Cy5.A_median","PE.Cy7.A_median","APC.A_median","Alexa.Fluor.700.A_median","APC.Cy7.A_median","BV421.A_median","BV510.A_median","BV605.A_median","BV650.A_median","BV711.A_median","BV786.A_median","BUV.395.A_median","BUV661.A_median","BUV737.A_median","pred.flexclust_median","event_median","filename_rCV","cluster_rCV","date_rCV","tubename_rCV","X_rCV","FSC.A_rCV","SSC.A_rCV","FITC.A_rCV","PerCP.A_rCV","PE.A_rCV","PE.CF594.A_rCV","PE.Cy5.A_rCV","PE.Cy7.A_rCV","APC.A_rCV","Alexa.Fluor.700.A_rCV","APC.Cy7.A_rCV","BV421.A_rCV","BV510.A_rCV","BV605.A_rCV","BV650.A_rCV","BV711.A_rCV","BV786.A_rCV","BUV.395.A_rCV","BUV661.A_rCV","BUV737.A_rCV","pred.flexclust_rCV","event_rCV"
"180","Specimen_001_20200102_001.csv","3","02-JAN-2020","20200102",2533,148623.09375,52790.51953125,100146.6015625,103939.765625,104039.765625,101074.3828125,103546.0859375,106648.7421875,103119.4921875,104609.4296875,104358.2109375,101406.328125,102433.4140625,101287.2578125,99472.859375,101692.2578125,101880.9921875,102223.796875,96450.8984375,98029.046875,3,"","Specimen_001_20200102_001.csv","3","02-JAN-2020","20200102",65.618981444927,1.60254926734762,10.6739815210073,13.8260315342392,11.9680171891924,12.8286506699286,10.6202101793692,10.7030505068735,8.81858463300853,10.1524630830662,10.4998063847167,11.2070321019452,12.8550121517626,11.383584322346,10.3377287400956,6.52186002997363,5.46906467421739,6.81179230025351,16.9958996773777,15.9704073567226,17.1901244329845,0,""
"181","Specimen_001_20200102_002.csv","1","12-FEB-2020","20200102",2535,28306.740234375,23259.439453125,401.119995117188,496.800018310547,953.0400390625,473.880004882812,656.0400390625,636.900024414062,1459.13000488281,721.27001953125,665.179992675781,1298.43005371094,477.899993896484,544.320007324219,346.679992675781,338.579986572266,252.720001220703,1629.59997558594,313.949981689453,353.849975585938,1,"","Specimen_001_20200102_002.csv","1","12-FEB-2020","20200102",67.8946114398422,5.23455819413041,2.43109023696948,58.2355764773011,103.357106833802,27.1210824082165,55.41881909667,64.0974232813509,34.0740088538827,18.2628155949628,25.9927920661661,48.8496691931746,80.9927741867125,44.6452744861103,199.456799436519,105.213603295904,71.2918657915133,109.71609268289,16.1726799055828,367.885650662119,205.37935049775,0,""
"182","Specimen_001_20200102_002.csv","2","12-FEB-2020","20200102",2428.5,148601.140625,53124.482421875,2643.6201171875,3332.23999023438,3632.97021484375,2347.6201171875,3365.34020996093,2777.28002929688,5915.125,3129.19018554688,2841.23510742187,7826.625,3483,2986.06494140625,5525.01025390625,4439.60986328125,1729.75500488282,12224.6245117188,4450.4248046875,3183.07482910156,2,"","Specimen_001_20200102_002.csv","2","12-FEB-2020","20200102",70.648324068355,1.72191587421573,11.1599373346836,18.0638530524919,30.0284297789082,14.06828955544,21.4824196168473,20.1304915533888,17.8975720091678,11.983432833979,15.6021227162359,21.6725696149215,19.9916625341383,12.064171654271,45.2195529388545,17.9738999353172,14.8719185676023,32.7128818358559,15.4405768062838,43.4714526629085,42.2770782503697,0,""
"183","Specimen_001_20200102_002.csv","3","12-FEB-2020","20200102",2533,148623.09375,52790.51953125,100146.6015625,103939.765625,104039.765625,101074.3828125,103546.0859375,106648.7421875,103119.4921875,104609.4296875,104358.2109375,101406.328125,102433.4140625,101287.2578125,99472.859375,101692.2578125,101880.9921875,102223.796875,96450.8984375,98029.046875,3,"","Specimen_001_20200102_002.csv","3","12-FEB-2020","20200102",65.618981444927,1.60254926734762,10.6739815210073,13.8260315342392,11.9680171891924,12.8286506699286,10.6202101793692,10.7030505068735,8.81858463300853,10.1524630830662,10.4998063847167,11.2070321019452,12.8550121517626,11.383584322346,10.3377287400956,6.52186002997363,5.46906467421739,6.81179230025351,16.9958996773777,15.9704073567226,17.1901244329845,0,""
"184","Specimen_001_20200103_001.csv","1","03-JAN-2020","20200103",2516.5,28161.59375,22085.0595703125,362.480010986328,446.660003662109,852.06005859375,404.580017089844,565.290008544922,583.110015869141,1355.24505615235,674.660034179688,613.0400390625,1204.46997070312,408.239990234375,445.5,299.295013427734,305.774993896484,234.899993896484,1454.77490234375,291.899978637696,323.399993896484,1,"","Specimen_001_20200103_001.csv","1","03-JAN-2020","20200103",68.6294158553547,14.11617698077,43.6465637047122,69.520772368724,120.112748506908,49.7015785351049,72.0181265847899,84.0321717907511,52.6449921841591,49.1576279381932,41.8102148022867,61.8443109837289,100.330318837464,60.2824827222915,223.101680085839,126.498465048328,87.5263190495463,127.900647127275,47.2626275692645,382.543564176334,205.452844921065,0,""
"185","Specimen_001_20200103_001.csv","2","03-JAN-2020","20200103",2509,148960.34375,50901.76171875,2643.16015625,3168.47998046875,3440.580078125,2244,3192.42016601562,2671.68017578125,5717.22998046875,3062.0400390625,2790.28002929688,7577.5498046875,3326.669921875,2988.09008789062,5562.27001953125,4381.2900390625,1773.08996582031,11737.94921875,4453.0498046875,3290.69995117188,2,"","Specimen_001_20200103_001.csv","2","03-JAN-2020","20200103",68.2703467516939,1.62870153570656,13.1396709163507,17.5914719540707,31.0569729037253,14.4448499412742,20.8412364340934,21.5898483521875,18.1201819814712,13.4175079834659,15.3357325510306,21.9168205546124,21.0273847138655,12.0892386049066,44.7062597958677,17.4050396132073,15.3690346869601,33.1248047507659,16.064190692582,43.6290015423506,43.2740566806593,0,""
"186","Specimen_001_20200103_001.csv","3","03-JAN-2020","20200103",2470,149100.484375,50657.0390625,99891.765625,98842.9609375,99334.625,97000.8671875,97714.984375,93120.0625,100424.8046875,94882.953125,92193.7890625,99295.46875,98917.203125,99243.6328125,100144.3515625,98326.7109375,91129.859375,98865.8984375,96721.796875,93535.046875,3,"","Specimen_001_20200103_001.csv","3","03-JAN-2020","20200103",67.1184453441296,1.65761401470966,19.0342532295533,13.0495990394604,18.8595588504145,13.3491780874494,14.0600629810736,14.3139712675209,12.0139279800741,13.5277152751495,14.0649620115837,14.8428591574897,15.4047395667287,11.9724334919624,10.9035038000313,6.95975365560199,6.56836370521458,7.86305879779045,18.9236391118494,17.4162788862063,18.5241995355017,0,""
"187","Specimen_001_20200103_003.csv","1","12-FEB-2020","20200103",2516.5,28161.59375,22085.0595703125,362.480010986328,446.660003662109,852.06005859375,404.580017089844,565.290008544922,583.110015869141,1355.24505615235,674.660034179688,613.0400390625,1204.46997070312,408.239990234375,445.5,299.295013427734,305.774993896484,234.899993896484,1454.77490234375,291.899978637696,323.399993896484,1,"","Specimen_001_20200103_003.csv","1","12-FEB-2020","20200103",68.6294158553547,14.11617698077,43.6465637047122,69.520772368724,120.112748506908,49.7015785351049,72.0181265847899,84.0321717907511,52.6449921841591,49.1576279381932,41.8102148022867,61.8443109837289,100.330318837464,60.2824827222915,223.101680085839,126.498465048328,87.5263190495463,127.900647127275,47.2626275692645,382.543564176334,205.452844921065,0,""
"188","Specimen_001_20200103_003.csv","2","12-FEB-2020","20200103",2509,148960.34375,50901.76171875,2643.16015625,3168.47998046875,3440.580078125,2244,3192.42016601562,2671.68017578125,5717.22998046875,3062.0400390625,2790.28002929688,7577.5498046875,3326.669921875,2988.09008789062,5562.27001953125,4381.2900390625,1773.08996582031,11737.94921875,4453.0498046875,3290.69995117188,2,"","Specimen_001_20200103_003.csv","2","12-FEB-2020","20200103",68.2703467516939,1.62870153570656,13.1396709163507,17.5914719540707,31.0569729037253,14.4448499412742,20.8412364340934,21.5898483521875,18.1201819814712,13.4175079834659,15.3357325510306,21.9168205546124,21.0273847138655,12.0892386049066,44.7062597958677,17.4050396132073,15.3690346869601,33.1248047507659,16.064190692582,43.6290015423506,43.2740566806593,0,""
"189","Specimen_001_20200103_003.csv","3","12-FEB-2020","20200103",2470,149100.484375,50657.0390625,99891.765625,98842.9609375,99334.625,97000.8671875,97714.984375,93120.0625,100424.8046875,94882.953125,92193.7890625,99295.46875,98917.203125,99243.6328125,100144.3515625,98326.7109375,91129.859375,98865.8984375,96721.796875,93535.046875,3,"","Specimen_001_20200103_003.csv","3","12-FEB-2020","20200103",67.1184453441296,1.65761401470966,19.0342532295533,13.0495990394604,18.8595588504145,13.3491780874494,14.0600629810736,14.3139712675209,12.0139279800741,13.5277152751495,14.0649620115837,14.8428591574897,15.4047395667287,11.9724334919624,10.9035038000313,6.95975365560199,6.56836370521458,7.86305879779045,18.9236391118494,17.4162788862063,18.5241995355017,0,""
"190","Specimen_001_20200106_001.csv","1","06-JAN-2020","20200106",2474,26941.529296875,22497.6796875,367.080017089844,443.440002441406,918.720031738281,445.500030517578,611.820007324219,602.580017089844,1405.41003417969,682.559997558594,635.160034179688,1461.23999023438,481.140014648438,527.309997558594,351.540008544922,328.860015869141,255.149993896484,1439.54992675781,415.799987792969,332.849975585938,1,"","Specimen_001_20200106_001.csv","1","06-JAN-2020","20200106",68.897877930477,9.77673381294547,8.61909677491047,72.5848104785161,121.998649952803,36.2231888044551,70.0167979911147,78.5990759342096,47.6400444241482,25.3749351835069,35.2785526778307,60.8590411717257,83.3507150253312,57.5432163080594,223.990840984961,111.662072275099,85.9129808714156,117.972514831346,26.2805785991496,292.452875395947,229.846514010306,0,""
"191","Specimen_001_20200106_001.csv","2","06-JAN-2020","20200106",2557,142890.4375,52175.0390625,2586.1201171875,3076.47998046875,3696.00024414062,2372.7001953125,3288.78002929688,2729.10009765625,5755.150390625,3026.48999023438,2781.59008789062,8142.1201171875,3423.8701171875,2987.28002929688,5473.97998046875,4451.76025390625,1765.80004882812,11171.9990234375,4100.25,3037.64990234375,2,"","Specimen_001_20200106_001.csv","2","06-JAN-2020","20200106",67.9138169730153,2.61956090702361,12.4357252570038,17.8923063637502,31.7465228141435,13.7518495177,20.5647207807109,20.7556588351597,17.4958343658312,11.7567573881683,15.7244968480224,22.5150392960202,20.4557047104233,12.3351155091366,47.1388208814898,17.8974400472905,15.0800888073703,33.0668861860628,10.3631535567744,46.928454578084,46.1338039998348,0,""
"192","Specimen_001_20200106_001.csv","3","06-JAN-2020","20200106",2475.5,142826.5234375,52022.78125,97146.94140625,98485.08203125,107234.16796875,103374.8125,103571.4921875,102613.8359375,99808.99609375,99389.5078125,99622.16015625,102712.859375,101066.53515625,100970.95703125,100682.59375,101164.54296875,101306.69921875,94106.24609375,91518.51953125,92818.421875,3,"","Specimen_001_20200106_001.csv","3","06-JAN-2020","20200106",67.5645687739851,2.86689594539267,16.5093330622432,16.9732833280062,16.7841498071904,17.0542916380394,17.083373537709,13.5995328076146,12.3433165095381,13.0850497788686,13.3317118558242,13.8726453212496,15.7974882530531,13.7855349942931,14.0902272145475,8.40584608444609,6.76525748526255,7.9639216927712,22.4645572737995,17.2896382050576,18.610700082015,0,""
"193","Specimen_001_20200106_004.csv","1","12-FEB-2020","20200106",2474,26941.529296875,22497.6796875,367.080017089844,443.440002441406,918.720031738281,445.500030517578,611.820007324219,602.580017089844,1405.41003417969,682.559997558594,635.160034179688,1461.23999023438,481.140014648438,527.309997558594,351.540008544922,328.860015869141,255.149993896484,1439.54992675781,415.799987792969,332.849975585938,1,"","Specimen_001_20200106_004.csv","1","12-FEB-2020","20200106",68.897877930477,9.77673381294547,8.61909677491047,72.5848104785161,121.998649952803,36.2231888044551,70.0167979911147,78.5990759342096,47.6400444241482,25.3749351835069,35.2785526778307,60.8590411717257,83.3507150253312,57.5432163080594,223.990840984961,111.662072275099,85.9129808714156,117.972514831346,26.2805785991496,292.452875395947,229.846514010306,0,""
"194","Specimen_001_20200106_004.csv","2","12-FEB-2020","20200106",2557,142890.4375,52175.0390625,2586.1201171875,3076.47998046875,3696.00024414062,2372.7001953125,3288.78002929688,2729.10009765625,5755.150390625,3026.48999023438,2781.59008789062,8142.1201171875,3423.8701171875,2987.28002929688,5473.97998046875,4451.76025390625,1765.80004882812,11171.9990234375,4100.25,3037.64990234375,2,"","Specimen_001_20200106_004.csv","2","12-FEB-2020","20200106",67.9138169730153,2.61956090702361,12.4357252570038,17.8923063637502,31.7465228141435,13.7518495177,20.5647207807109,20.7556588351597,17.4958343658312,11.7567573881683,15.7244968480224,22.5150392960202,20.4557047104233,12.3351155091366,47.1388208814898,17.8974400472905,15.0800888073703,33.0668861860628,10.3631535567744,46.928454578084,46.1338039998348,0,""
"195","Specimen_001_20200106_004.csv","3","12-FEB-2020","20200106",2475.5,142826.5234375,52022.78125,97146.94140625,98485.08203125,107234.16796875,103374.8125,103571.4921875,102613.8359375,99808.99609375,99389.5078125,99622.16015625,102712.859375,101066.53515625,100970.95703125,100682.59375,101164.54296875,101306.69921875,94106.24609375,91518.51953125,92818.421875,3,"","Specimen_001_20200106_004.csv","3","12-FEB-2020","20200106",67.5645687739851,2.86689594539267,16.5093330622432,16.9732833280062,16.7841498071904,17.0542916380394,17.083373537709,13.5995328076146,12.3433165095381,13.0850497788686,13.3317118558242,13.8726453212496,15.7974882530531,13.7855349942931,14.0902272145475,8.40584608444609,6.76525748526255,7.9639216927712,22.4645572737995,17.2896382050576,18.610700082015,0,""
"196","Specimen_001_20200107 after CST_001.csv","1","07-JAN-2020","20200107 after CST",2497,28451.279296875,21440.599609375,396.52001953125,453.559997558594,900.240051269531,458.040008544922,634.920043945312,629.640014648438,1442.40002441406,723.200012207031,686.400024414062,1259.55004882812,452.790008544922,541.080017089844,314.279998779297,346.679992675781,274.589996337891,1587.59997558594,338.099975585938,327.599975585938,1,"after CST","Specimen_001_20200107 after CST_001.csv","1","07-JAN-2020","20200107 after CST",70.1874769723668,3.94308098170838,2.51318070719913,53.3642680522564,109.350573293677,26.1141178781728,55.4034614437751,68.0975326790695,34.6745179600238,18.1364372683097,26.4933632286314,46.2703977368618,87.9858233249995,46.8869939650293,182.064083943077,116.828587952047,72.4528726524009,106.813660043789,16.8054444513559,322.016536381902,210.222180599426,0,"after CST"
"197","Specimen_001_20200107 after CST_001.csv","2","07-JAN-2020","20200107 after CST",2474,149959.671875,49170.3203125,2601.76000976562,3037.84008789062,3438.60009765625,2263.14013671875,3251.16015625,2753.52001953125,5868,3134.40014648438,2853.60009765625,7588.080078125,3321,2982.419921875,5499.08984375,4399.919921875,1750.41003417969,12006.7490234375,4309.19970703125,3186.74975585938,2,"after CST","Specimen_001_20200107 after CST_001.csv","2","07-JAN-2020","20200107 after CST",68.0932578819725,1.65812921994965,12.9065649899004,17.053438619384,30.9727561045803,14.7504782915354,21.3260776657847,20.3704671709738,18.0704337540956,13.1206313706225,15.7082497982825,20.7328976161383,20.0997979406949,12.5675904606811,44.786593534115,17.3689502772831,14.3885264424645,33.4861435689001,17.0600239041991,44.1297464488505,42.294418562212,0,"after CST"
"198","Specimen_001_20200107 after CST_001.csv","3","07-JAN-2020","20200107 after CST",2538.5,149949.921875,48817.9609375,98094.08203125,94430.18359375,99135.96484375,96905.82421875,99487.08203125,104678.64453125,102313.6015625,103832,103498.8046875,99440.4609375,98340.48046875,97890.9296875,98771.80859375,99811.84375,101199.78125,100370.0234375,94813.9453125,97173.296875,3,"after CST","Specimen_001_20200107 after CST_001.csv","3","07-JAN-2020","20200107 after CST",66.2018199724246,1.50964059772039,9.15485978521288,3.68669038512732,10.2792737379927,7.55009873828978,6.71248944297603,6.43544774244991,6.39702791015942,3.86743203207722,4.91187134137055,6.19938576321118,4.80907206958561,3.51331470505275,7.85377811034746,6.24847188059694,5.34459050607409,6.52108506518511,6.33885449566576,14.860296062148,16.6031448579061,0,"after CST"
"199","Specimen_001_20200107 after CST_005.csv","1","12-FEB-2020","20200107 after CST",2497,28451.279296875,21440.599609375,396.52001953125,453.559997558594,900.240051269531,458.040008544922,634.920043945312,629.640014648438,1442.40002441406,723.200012207031,686.400024414062,1259.55004882812,452.790008544922,541.080017089844,314.279998779297,346.679992675781,274.589996337891,1587.59997558594,338.099975585938,327.599975585938,1,"after CST","Specimen_001_20200107 after CST_005.csv","1","12-FEB-2020","20200107 after CST",70.1874769723668,3.94308098170838,2.51318070719913,53.3642680522564,109.350573293677,26.1141178781728,55.4034614437751,68.0975326790695,34.6745179600238,18.1364372683097,26.4933632286314,46.2703977368618,87.9858233249995,46.8869939650293,182.064083943077,116.828587952047,72.4528726524009,106.813660043789,16.8054444513559,322.016536381902,210.222180599426,0,"after CST"
"200","Specimen_001_20200107 after CST_005.csv","2","12-FEB-2020","20200107 after CST",2474,149959.671875,49170.3203125,2601.76000976562,3037.84008789062,3438.60009765625,2263.14013671875,3251.16015625,2753.52001953125,5868,3134.40014648438,2853.60009765625,7588.080078125,3321,2982.419921875,5499.08984375,4399.919921875,1750.41003417969,12006.7490234375,4309.19970703125,3186.74975585938,2,"after CST","Specimen_001_20200107 after CST_005.csv","2","12-FEB-2020","20200107 after CST",68.0932578819725,1.65812921994965,12.9065649899004,17.053438619384,30.9727561045803,14.7504782915354,21.3260776657847,20.3704671709738,18.0704337540956,13.1206313706225,15.7082497982825,20.7328976161383,20.0997979406949,12.5675904606811,44.786593534115,17.3689502772831,14.3885264424645,33.4861435689001,17.0600239041991,44.1297464488505,42.294418562212,0,"after CST"
